住	3
宅	3
ロ	4
ー	4
ン	4
減	5
税	5
来	9
年	9
以	10
降	10
入	11
居	11
分	12
か	13
ら	13
段	14
階	14
的	15
縮	16
小	16
で	17
も	18
―	19
「	23
焦	24
っ	24
て	25
購	26
入	26
」	27
は	28
待	29
っ	29
た	30
！	31
[	35
J	35
S	35
P	35
]	35
二	36
〇	37
〇	38
四	39
年	40
度	40
の	41
与	42
党	42
税	43
制	43
改	44
正	44
大	45
綱	45
で	46
、	47
住	48
宅	48
ロ	49
ー	49
ン	49
減	50
税	50
を	51
今	52
年	52
入	53
居	53
な	54
ら	54
昨	55
年	55
入	56
居	56
と	57
同	58
規	59
模	59
に	60
据	61
え	61
置	61
く	61
一	62
方	62
、	63
来	64
年	64
以	65
降	65
の	66
入	67
居	67
分	68
か	69
ら	69
段	70
階	70
的	71
に	72
縮	73
小	73
す	74
る	74
こ	75
と	75
が	76
打	77
ち	77
出	77
さ	77
れ	78
た	79
。	80
入	84
居	84
時	85
期	85
に	86
よ	87
っ	87
て	88
減	89
税	89
額	90
が	91
実	92
際	92
に	93
ど	94
の	94
程	95
度	95
違	96
う	96
の	97
か	98
検	99
証	99
し	100
て	101
み	102
よ	102
う	102
。	103
最	107
高	107
額	108
[	112
J	112
S	112
P	112
]	112
与	113
党	113
の	114
大	115
綱	115
に	116
よ	117
る	117
と	118
、	119
今	120
年	120
末	121
ま	122
で	122
に	123
入	124
居	124
し	125
た	126
人	127
に	128
は	129
五	130
千	130
万	131
円	132
を	133
上	134
限	134
と	135
す	136
る	136
年	137
末	137
ロ	138
ー	138
ン	138
残	139
高	139
の	140
１	141
％	142
を	143
十	144
年	145
間	145
に	146
わ	147
た	147
っ	147
て	148
所	149
得	149
税	150
か	151
ら	151
控	152
除	152
す	153
る	153
。	154
最	158
大	158
で	159
は	160
五	161
千	161
万	162
円	163
以	164
上	164
の	165
ロ	166
ー	166
ン	166
を	167
抱	168
え	168
て	169
続	170
け	170
て	171
い	172
る	172
場	173
合	173
、	174
減	175
税	175
額	176
は	177
毎	178
年	178
五	179
十	179
万	180
円	181
、	182
十	183
年	184
間	184
で	185
五	186
百	186
万	187
円	188
に	189
な	190
る	190
計	191
算	191
だ	192
。	193
[	197
J	197
S	197
P	197
]	197
し	198
か	198
し	198
、	199
来	200
年	200
入	201
居	201
の	202
場	203
合	203
は	204
、	205
減	206
税	206
対	207
象	207
と	208
な	209
る	209
ロ	210
ー	210
ン	210
残	211
高	211
の	212
上	213
限	213
が	214
四	215
千	215
万	216
円	217
に	218
引	219
き	219
下	219
げ	219
ら	220
れ	220
る	220
う	221
え	221
、	222
１	223
％	224
の	225
控	226
除	226
率	227
が	228
適	229
用	229
さ	230
れ	231
る	231
の	232
は	233
八	234
年	235
目	236
ま	237
で	237
で	238
、	239
九	240
、	241
十	242
年	243
目	244
の	245
控	246
除	246
率	247
は	248
０	249
・	250
５	251
％	252
に	253
下	254
が	254
