家	3
庭	3
訪	4
問	4
[	5
J	5
S	5
P	5
]	5
様	6
変	6
わ	6
り	6
廃	10
止	10
や	11
方	12
法	12
工	13
夫	13
、	14
復	15
活	15
も	16
親	20
の	21
変	22
化	22
や	23
５	24
日	25
制	26
で	27
多	28
様	28
化	29
[	33
J	33
S	33
P	33
]	33
新	34
学	35
期	35
に	36
な	37
っ	37
て	38
１	39
カ	40
月	40
。	41
こ	45
の	45
時	46
期	46
、	47
恒	48
例	48
な	49
の	50
が	51
「	52
家	53
庭	53
訪	54
問	54
」	55
だ	56
。	57
昔	61
は	62
一	63
律	63
に	64
行	65
わ	65
れ	66
て	67
き	68
た	69
が	70
、	71
最	72
近	72
は	73
、	74
学	75
校	75
５	76
日	77
制	78
や	79
共	80
働	80
き	80
が	81
増	82
え	82
た	83
こ	84
と	84
で	85
、	86
廃	87
止	87
し	88
た	89
り	89
面	90
談	90
や	91
懇	92
談	92
会	93
に	94
切	95
り	95
替	95
え	95
た	96
り	96
す	97
る	97
ケ	98
ー	98
ス	98
も	99
あ	100
る	100
。	101
逆	105
に	106
復	107
活	107
さ	108
せ	109
る	109
学	110
校	110
も	111
。	112
地	116
域	116
や	117
状	118
況	118
に	119
よ	120
っ	120
て	121
あ	122
り	122
方	123
も	124
多	125
様	125
化	126
し	127
て	128
い	129
る	129
よ	130
う	130
だ	131
。	132
●	136
学	137
区	137
巡	138
り	138
[	142
J	142
S	142
P	142
]	142
埼	143
玉	143
県	144
の	145
草	146
加	146
市	147
立	148
八	149
幡	149
小	150
学	151
校	151
は	152
昨	153
年	153
、	154
家	155
庭	155
訪	156
問	156
を	157
や	158
め	158
、	159
代	160
わ	160
り	160
に	161
「	162
地	163
域	163
訪	164
問	164
」	165
に	166
切	167
り	167
替	167
え	167
た	168
。	169
[	173
J	173
S	173
P	173
]	173
教	174
師	174
が	175
学	176
区	176
内	177
を	178
ま	179
わ	179
り	179
、	180
児	181
童	181
の	182
通	183
学	183
路	184
や	185
、	186
生	187
活	187
科	188
の	189
教	190
材	190
に	191
な	192
り	192
そ	193
う	193
な	194
場	195
所	195
を	196
調	197
べ	197
た	198
り	198
す	199
る	199
の	200
だ	201
と	202
い	203
う	203
。	204
[	208
J	208
S	208
P	208
]	208
廃	209
止	209
の	210
理	211
由	211
は	212
、	213
授	214
業	214
時	215
間	215
を	216
確	217
保	217
す	218
る	218
た	219
め	219
。	220
そ	224
れ	224
以	225
前	225
は	226
５	227
日	228
か	229
け	229
家	230
庭	230
訪	231
問	231
し	232
て	233
い	234
た	235
が	236
、	237
地	238
域	238
訪	239
問	239
は	240
２	241
日	242
。	243
６	247
年	248
生	249
な	250
ら	250
６	251
時	252
間	252
分	253
の	254
授	255
業	255
が	256
確	257
保	257
で	258
き	258
る	258
。	259
「	263
来	264
年	264
か	265
ら	265
は	266
５	267
日	268
制	269
が	270
完	271
全	271
実	272
施	272
に	273
な	274
る	274
。	275
少	276
し	276
で	277
も	278
時	279
間	279
を	280
大	281
切	281
に	282
し	283
た	284
い	284
」	285
と	286
同	287
校	287
の	288
川	289
野	289
清	290
教	291
頭	291
は	292
説	293
明	293
す	294
る	294
。	295
●	299
親	300
が	301
選	302
択	302
[	306
J	306
S	306
P	306
]	306
東	307
京	307
都	308
世	309
田	309
谷	309
区	310
の	311
小	312
学	313
校	313
は	314
６	315
年	316
前	317
か	318
ら	318
「	319
選	320
択	320
制	321
」	322
に	323
。	324
保	328
護	328
者	329
は	330
、	331
「	332
家	333
庭	333
訪	334
問	334
」	335
「	336
個	337
人	337
面	338
談	338
」	339
「	340
グ	341
ル	341
ー	341
プ	341
面	342
談	342
」	343
か	344
ら	344
選	345
ぶ	345
。	346
教	350
頭	350
は	351
「	352
こ	353
れ	353
ま	354
で	354
赴	355
任	355
し	356
た	357
学	358
校	358
で	359
も	360
、	361
仕	362
事	362
が	363
休	364
め	364
な	365
い	365
と	366
断	367
っ	367
て	368
き	369
た	370
り	370
、	371
Ｐ	372
Ｔ	372
Ａ	372
と	373
の	374
懇	375
談	375
で	376
や	377
め	377
て	378
ほ	379
し	379
い	379
と	380
要	381
望	381
が	382
出	383
さ	383
れ	384
た	385
り	385
す	386
る	386
こ	387
と	387
も	388
あ	389
っ	389
た	390
」	391
と	392
話	393
す	393
。	394
家	398
庭	398
訪	399
問	399
の	400
希	401
望	401
は	402
「	403
１	404
人	404
と	405
い	406
う	406
ク	407
ラ	407
ス	407
も	408
あ	409
っ	409
た	410
」	411
と	412
い	413
う	413
。	414
[	418
J	418
S	418
P	418
]	418
同	419
区	419
の	420
別	421
の	422
小	423
学	424
校	424
で	425
は	426
、	427
今	428
年	428
か	429
ら	429
家	430
の	431
場	432
所	432
や	433
危	434
険	434
個	435
所	435
の	436
確	437
認	437
に	438
重	439
点	439
を	440
置	441
く	441
。	442
担	446
任	446
は	447
家	448
ま	449
で	449
行	450
く	450
が	451
、	452
親	453
は	454
い	455
て	456
も	457
い	458
な	459
く	459
て	460
も	461
い	462
い	462
。	463
「	467
両	468
親	468
と	469
も	469
働	470
く	470
人	471
が	472
増	473
え	473
た	474
の	475
に	476
、	477
家	478
の	479
掃	480
除	480
な	481
ど	481
で	482
負	483
担	483
に	484
な	485
る	485
の	486
で	487
は	488
な	489
い	489
か	490
」	491
と	492
い	493
う	493
の	494
が	495
理	496
由	496
だ	497
。	498
[	502
J	502
S	502
P	502
]	502
区	503
域	503
が	504
広	505
す	506
ぎ	506
て	507
難	508
し	508
い	508
場	509
合	509
も	510
。	511
学	515
区	515
制	516
の	517
弾	518
力	518
化	519
で	520
広	521
域	521
化	522
が	523
進	524
む	524
品	525
川	525
区	526
で	527
は	528
、	529
「	530
実	531
施	531
し	532
て	533
い	534
る	534
学	535
校	535
が	536
多	537
い	537
が	538
、	539
『	540
見	541
直	541
し	541
の	542
検	543
討	543
も	544
必	545
要	545
か	546
も	547
』	548
と	549
い	550
う	550
声	551
も	552
聞	553
く	553
」	554
（	555
区	556
教	557
委	557
）	558
。	559
●	563
元	564
通	565
り	565
に	566
[	570
J	570
S	570
P	570
]	570
通	571
常	571
の	572
家	573
庭	573
訪	574
問	574
に	575
戻	576
し	576
た	577
学	578
校	578
も	579
あ	580
る	580
。	581
静	585
岡	585
県	586
下	587
田	587
市	588
の	589
下	590
田	590
小	591
学	592
校	592
は	593
昨	594
年	594
、	595
地	596
域	596
訪	597
問	597
を	598
や	599
め	599
、	600
家	601
庭	601
訪	602
問	602
を	603
復	604
活	604
さ	605
せ	606
た	607
。	608
「	612
受	613
け	613
持	613
っ	613
て	614
間	615
も	616
な	617
い	617
の	618
に	619
、	620
短	621
時	622
間	622
で	623
内	624
容	624
あ	625
る	625
話	626
は	627
で	628
き	628
な	629
い	629
」	630
と	631
い	632
う	632
教	633
師	633
の	634
声	635
も	636
あ	637
っ	637
た	638
と	639
い	640
う	640
。	641
[	645
J	645
S	645
P	645
]	645
だ	646
が	647
、	648
藤	649
井	649
秀	650
喜	650
校	651
長	651
は	652
、	653
「	654
家	655
庭	655
と	656
の	657
連	658
携	658
が	659
求	660
め	660
ら	661
れ	661
て	662
い	663
る	663
。	664
そ	665
の	665
場	666
で	667
の	668
成	669
果	669
は	670
求	671
め	671
ず	672
、	673
む	674
し	674
ろ	674
今	675
後	675
の	676
関	677
係	677
を	678
ス	679
ム	679
ー	679
ズ	679
に	680
す	681
る	681
た	682
め	682
の	683
『	684
顔	685
あ	685
わ	685
せ	685
』	686
と	687
位	688
置	688
づ	689
け	689
た	690
」	691
と	692
い	693
う	693
。	694
[	698
J	698
S	698
P	698
]	698
徳	699
島	699
県	700
鳴	701
門	701
市	702
の	703
大	704
津	704
西	705
小	706
学	707
校	707
は	708
、	709
夏	710
休	710
み	710
に	711
家	712
庭	712
訪	713
問	713
を	714
実	715
施	715
し	716
て	717
い	718
た	719
。	720
だ	724
が	725
、	726
昨	727
年	727
か	728
ら	728
こ	729
の	729
時	730
期	730
に	731
も	732
ど	732
し	732
た	733
。	734
「	738
い	739
く	739
ら	739
時	740
間	740
が	741
か	742
か	742
っ	742
て	743
も	744
、	745
早	746
い	746
時	747
期	747
に	748
コ	749
ミ	749
ュ	749
ニ	749
ケ	749
ー	749
シ	749
ョ	749
ン	749
を	750
、	751
と	752
い	753
う	753
教	754
師	754
、	755
親	756
の	757
要	758
望	758
が	759
強	760
か	760
っ	760
た	761
」	762
と	763
木	764
下	764
覺	765
校	766
長	766
は	767
説	768
明	768
す	769
る	769
。	770
●	774
学	775
校	775
裁	776
量	776
[	780
J	780
S	780
P	780
]	780
小	781
学	782
校	782
教	783
員	783
歴	784
が	785
３	786
２	787
年	788
あ	789
り	789
、	790
千	791
葉	791
大	792
学	792
教	793
育	793
学	794
部	795
で	796
非	797
常	798
勤	798
講	799
師	799
を	800
務	801
め	801
る	801
向	802
山	802
洋	803
一	803
さ	804
ん	804
に	805
よ	806
る	806
と	807
、	808
１	809
５	810
年	811
ぐ	812
ら	812
い	812
前	813
か	814
ら	814
「	815
玄	816
関	816
先	817
だ	818
け	818
に	819
し	820
て	821
」	822
と	823
い	824
う	824
家	825
庭	825
が	826
で	827
て	828
き	829
た	830
。	831
「	835
共	836
働	836
き	836
の	837
増	838
加	838
や	839
親	840
が	841
プ	842
ラ	842
イ	842
バ	842
シ	842
ー	842
を	843
守	844
り	844
た	845
い	845
意	846
識	846
が	847
強	848
く	848
な	849
っ	849
て	850
き	851
た	852
の	853
に	854
加	855
え	855
、	856
学	857
校	857
５	858
日	859
制	860
導	861
入	861
で	862
授	863
業	863
時	864
間	864
が	865
少	866
な	866
く	866
な	867
っ	867
た	868
こ	869
と	869
が	870
、	871
家	872
庭	872
訪	873
問	873
見	874
直	874
し	874
に	875
拍	876
車	876
を	877
か	878
け	878
た	879
」	880
と	881
分	882
析	882
す	883
る	883
。	884
[	888
J	888
S	888
P	888
]	888
家	889
庭	889
訪	890
問	890
は	891
学	892
習	892
指	893
導	893
要	894
領	894
に	895
定	896
め	896
ら	897
れ	897
た	898
義	899
務	899
で	900
は	901
な	902
く	902
、	903
各	904
学	905
校	905
の	906
判	907
断	907
で	908
行	909
わ	909
れ	910
る	910
。	911
[	915
J	915
S	915
P	915
]	915
今	916
は	917
、	918
や	919
