東	3
大	3
が	4
英	5
語	5
徹	6
底	6
教	7
育	7
世	11
界	11
相	12
手	12
に	13
不	14
可	14
欠	14
博	18
士	18
課	19
程	19
学	20
生	20
対	21
象	21
に	22
「	26
研	27
究	27
一	28
流	28
の	29
証	30
明	30
を	31
」	32
[	36
J	36
S	36
P	36
]	36
「	37
国	38
際	38
級	39
」	40
の	41
鍵	42
は	43
英	44
語	44
力	45
―	46
。	47
東	51
京	51
大	52
は	53
こ	54
の	54
春	55
か	56
ら	56
、	57
大	58
学	58
院	59
理	60
学	60
系	61
研	62
究	62
科	63
化	64
学	64
専	65
攻	65
の	66
学	67
生	67
を	68
対	69
象	69
に	70
、	71
マ	72
ン	72
ツ	73
ー	73
マ	74
ン	74
方	75
式	75
の	76
徹	77
底	77
的	78
な	79
英	80
語	80
指	81
導	81
を	82
始	83
め	83
る	83
。	84
科	88
学	88
の	89
知	90
識	90
が	91
あ	92
る	92
米	93
国	93
人	94
講	95
師	95
が	96
、	97
論	98
文	98
の	99
書	100
き	100
方	101
、	102
こ	103
な	103
れ	103
た	104
表	105
現	105
、	106
討	107
論	107
も	108
で	109
き	109
る	109
会	110
話	110
力	111
を	112
鍛	113
え	113
る	113
。	114
プ	118
ロ	118
グ	118
ラ	118
ム	118
推	119
進	119
リ	120
ー	120
ダ	120
ー	120
の	121
岩	122
澤	122
康	123
裕	123
教	124
授	124
は	125
「	126
東	127
大	127
の	128
研	129
究	129
力	130
は	131
一	132
流	132
だ	133
が	134
、	135
世	136
界	136
か	137
ら	137
見	138
れ	138
ば	139
一	140
地	141
方	141
大	142
学	142
。	143
世	144
界	144
で	145
戦	146
え	146
る	146
人	147
材	147
づ	148
く	148
り	148
に	149
、	150
語	151
学	151
力	152
は	153
不	154
可	154
欠	154
」	155
と	156
意	157
気	157
込	158
む	158
。	159
[	163
J	163
S	163
P	163
]	163
博	164
士	164
論	165
文	165
を	166
は	167
じ	167
め	167
、	168
学	169
術	169
論	170
文	170
は	171
英	172
語	172
が	173
共	174
通	174
語	175
。	176
し	180
か	180
し	180
、	181
日	182
本	182
の	183
研	184
究	184
者	185
は	186
言	187
葉	187
の	188
ハ	189
ン	189
デ	189
ィ	189
が	190
あ	191
る	191
た	192
め	192
国	193
際	193
学	194
会	194
で	195
も	196
消	197
極	197
的	198
で	199
、	200
分	201
か	201
り	201
に	202
く	202
い	202
英	203
語	203
論	204
文	204
は	205
学	206
術	206
誌	207
の	208
審	209
査	209
で	210
も	211
不	212
利	212
と	213
い	214
わ	214
れ	215
て	216
き	217
た	218
。	219
[	223
J	223
S	223
P	223
]	223
今	224
回	224
の	225
英	226
語	226
特	227
別	227
指	228
導	228
の	229
対	230
象	230
は	231
、	232
博	233
士	233
課	234
程	234
の	235
１	236
年	237
生	238
約	239
３	240
０	241
人	242
。	243
能	247
力	247
に	248
応	249
じ	249
て	250
３	251
ク	252
ラ	252
ス	252
（	253
各	254
１	255
０	256
人	257
）	258
に	259
分	260
け	260
、	261
３	262
人	263
の	264
講	265
師	265
が	266
週	267
２	268
回	269
、	270
す	271
べ	271
て	271
英	272
語	272
で	273
授	274
業	274
を	275
す	276
る	276
。	277
毎	281
回	281
宿	282
題	282
を	283
出	284
し	284
、	285
答	286
案	286
に	287
は	288
添	289
削	289
し	290
て	291
返	292
す	292
。	293
学	297
生	297
の	298
研	299
究	299
に	300
支	301
障	301
が	302
出	303
な	304
い	304
よ	305
う	305
、	306
授	307
業	307
は	308
午	309
前	309
８	310
時	311
半	312
か	313
ら	313
１	314
０	315
時	316
ま	317
で	317
。	318
単	322
位	322
が	323
取	324
れ	324
な	325
く	325
て	326
も	327
「	328
落	329
第	329
」	330
は	331
し	332
な	333
い	333
が	334
、	335
全	336
員	336
に	337
受	338
講	338
を	339
義	340
務	340
付	341
け	341
る	341
。	342
[	346
J	346
S	346
P	346
]	346
大	347
学	347
院	348
で	349
は	350
教	351
育	351
よ	352
り	352
研	353
究	353
が	354
重	355
視	355
さ	356
れ	357
る	357
風	358
潮	358
が	359
あ	360
り	360
、	361
同	362
大	362
に	363
よ	364
る	364
と	365
、	366
大	367
学	367
院	368
で	369
の	370
こ	371
う	371
し	372
た	373
取	374
り	374
組	374
み	374
は	375
初	376
め	376
て	376
と	377
い	378
う	378
。	379
[	383
J	383
S	383
P	383
]	383
化	384
学	384
専	385
攻	385
は	386
昨	387
年	387
、	388
文	389
部	389
科	390
学	390
省	391
の	392
「	393
２	394
１	395
世	396
紀	396
Ｃ	397
Ｏ	397
Ｅ	397
（	398
セ	399
ン	399
タ	399
ー	399
・	400
オ	401
ブ	401
・	402
エ	403
ク	403
セ	403
レ	403
ン	403
ス	403
）	404
プ	405
ロ	405
グ	405
ラ	405
ム	405
」	406
に	407
選	408
ば	408
れ	409
た	410
。	411
研	415
究	415
・	416
教	417
育	417
予	418
算	418
が	419
５	420
年	421
間	421
、	422
１	423
億	424
〜	425
５	426
億	427
円	428
ず	429
つ	429
加	430
算	430
さ	431
れ	432
る	432
こ	433
と	433
に	434
な	435
り	435
、	436
英	437
語	437
特	438
別	438
指	439
導	439
は	440
そ	441
の	441
予	442
算	442
を	443
利	444
用	444
す	445
る	445
。	446
[	450
J	450
S	450
P	450
]	450
同	451
専	452
攻	452
は	453
英	454
語	454
教	455
育	455
の	456
ほ	457
か	457
に	458
も	459
、	460
博	461
士	461
課	462
程	462
の	463
学	464
生	464
の	465
約	466
７	467
割	468
に	469
あ	470
た	470
る	470
７	471
１	472
人	473
を	474
「	475
研	476
究	476
補	477
助	477
員	478
」	479
と	480
し	481
て	482
雇	483
用	483
す	484
る	484
契	485
約	485
を	486
結	487
び	487
、	488
研	489
究	489
活	490
動	490
に	491
対	492
し	492
て	493
毎	494
月	494
７	495
万	496
５	497
０	498
０	499
０	500
円	501
の	502
報	503
酬	503
を	504
支	505
払	505
う	505
取	506
り	506
組	506
み	506
も	507
始	508
め	508
た	509
。	510
【	514
元	515
村	515
有	516
希	516
子	516
】	517
海	521
外	521
の	522
社	523
会	523
面	524
★	528
キ	529
ス	529
の	530
プ	531
レ	531
ゼ	531
ン	531
ト	531
[	535
J	535
S	535
P	535
]	535
ブ	536
ラ	536
ジ	536
ル	536
東	537
部	537
オ	538
リ	538
ン	538
ダ	538
で	539
、	540
カ	541
ー	541
ニ	541
バ	541
ル	541
の	542
中	543
、	544
男	545
た	546
ち	546
が	547
通	548
り	548
す	548
が	548
り	548
の	549
女	550
性	550
に	551
キ	552
ス	552
す	553
る	553
習	554
慣	554
が	555
で	556
き	556
、	557
市	558
当	559
局	559
が	560
取	561
り	561
締	561
ま	561
り	561
に	562
乗	563
り	563
出	563
し	563
た	564
。	565
強	569
制	569
わ	570
い	570
せ	570
つ	570
罪	571
が	572
適	573
用	573
さ	574
れ	575
る	575
。	576
【	580
ロ	581
イ	581
タ	581
ー	581
共	582
同	582
】	583
★	587
プ	588
レ	588
ゼ	588
ン	588
ト	588
は	589
ビ	590
ー	590
ト	590
ル	590
ズ	590
[	594
J	594
S	594
P	594
]	594
米	595
Ｃ	596
Ｎ	596
Ｎ	596
テ	597
レ	597
ビ	597
の	598
プ	599
ロ	599
デ	599
ュ	599
ー	599
サ	599
ー	599
、	600
ウ	601
ェ	601
ン	601
デ	601
ィ	601
・	602
ウ	603
ィ	603
ッ	603
ト	603
ワ	603
ー	603
ス	603
さ	604
ん	604
の	605
５	606
０	607
歳	608
の	609
誕	610
生	610
日	611
、	612
夫	613
の	614
ラ	615
ル	615
フ	615
さ	616
ん	616
が	617
“	618
プ	619
