イ	3
ラ	3
ク	3
債	4
務	4
削	5
減	5
欧	9
露	9
歩	10
み	10
寄	10
り	10
米	14
特	15
使	15
成	16
果	16
[	17
J	17
S	17
P	17
]	17
フ	18
セ	18
イ	18
ン	18
拘	19
束	19
追	20
い	20
風	20
【	24
パ	25
リ	25
＝	26
池	27
村	27
俊	28
郎	28
】	29
[	33
J	33
S	33
P	33
]	33
欧	34
州	34
と	35
ロ	36
シ	36
ア	36
を	37
歴	38
訪	38
し	39
た	40
ベ	41
ー	41
カ	41
ー	41
米	42
大	43
統	43
領	43
特	44
使	44
は	45
、	46
元	47
大	48
統	48
領	48
フ	49
セ	49
イ	49
ン	49
拘	50
束	50
の	51
政	52
治	52
的	53
追	54
い	54
風	54
を	55
受	56
け	56
て	57
、	58
フ	59
ラ	59
ン	59
ス	59
、	60
ド	61
イ	61
ツ	61
、	62
イ	63
タ	63
リ	63
ア	63
か	64
ら	64
イ	65
ラ	65
ク	65
の	66
債	67
務	67
削	68
減	68
に	69
基	70
本	70
合	71
意	71
を	72
取	73
り	73
付	73
け	73
、	74
ロ	75
シ	75
ア	75
か	76
ら	76
も	77
債	78
務	78
削	79
減	79
交	80
渉	80
へ	81
の	82
参	83
加	83
の	84
言	85
質	85
を	86
得	87
る	87
成	88
果	88
を	89
あ	90
げ	90
た	91
。	92
と	96
く	96
に	96
、	97
イ	98
ラ	98
ク	98
戦	99
争	99
に	100
反	101
対	101
し	102
て	103
き	104
た	105
仏	106
独	107
露	108
か	109
ら	109
前	110
向	110
き	110
な	111
回	112
答	112
を	113
引	114
き	114
出	114
し	114
た	115
意	116
味	116
は	117
大	118
き	118
い	118
。	119
一	123
方	123
、	124
米	125
国	125
に	126
歩	127
み	127
寄	127
っ	127
た	128
フ	129
ラ	129
ン	129
ス	129
や	130
ド	131
イ	131
ツ	131
は	132
、	133
債	134
務	134
削	135
減	135
問	136
題	136
を	137
、	138
イ	139
ラ	139
ク	139
復	140
興	140
で	141
国	142
際	142
社	143
会	143
が	144
再	145
団	146
結	146
す	147
る	147
き	148
っ	148
か	148
け	148
に	149
し	150
た	151
い	151
意	152
向	152
だ	153
。	154
[	158
J	158
S	158
P	158
]	158
ド	159
ビ	159
ル	159
パ	159
ン	159
仏	160
外	161
相	161
は	162
十	163
八	164
日	165
、	166
仏	167
記	168
者	168
団	169
と	170
の	171
内	172
輪	172
の	173
懇	174
談	174
で	175
、	176
米	177
欧	177
対	178
立	178
の	179
解	180
消	180
に	181
向	182
け	182
、	183
「	184
フ	185
セ	185
イ	185
ン	185
拘	186
束	186
が	187
大	188
い	188
に	188
役	189
立	189
つ	189
」	190
と	191
述	192
べ	192
、	193
独	194
露	194
両	195
国	195
と	196
“	197
反	198
戦	198
連	199
合	199
”	200
を	201
組	202
ん	202
だ	203
仏	204
政	205
府	205
に	206
も	207
、	208
イ	209
ラ	209
ク	209
再	210
建	210
に	211
積	212
極	212
関	213
与	213
し	214
て	215
い	216
く	216
環	217
境	217
が	218
整	219
っ	219
て	220
き	221
た	222
こ	223
と	223
を	224
強	225
調	225
し	226
た	227
。	228
[	232
J	232
S	232
P	232
]	232
仏	233
政	234
府	234
に	235
は	236
債	237
務	237
問	238
題	238
を	239
財	240
政	240
面	241
だ	242
け	242
で	243
な	244
く	244
、	245
主	246
権	246
回	247
復	247
な	248
ど	248
政	249
治	249
プ	250
ロ	250
セ	250
ス	250
に	251
リ	252
ン	252
ク	252
さ	253
せ	254
、	255
イ	256
ラ	256
ク	256
再	257
建	257
を	258
国	259
際	259
社	260
会	260
全	261
体	261
で	262
取	263
り	263
組	263
む	263
契	264
機	264
に	265
し	266
た	267
い	267
意	268
向	268
が	269
働	270
く	270
。	271
[	275
J	275
S	275
P	275
]	275
ベ	276
ー	276
カ	276
ー	276
特	277
使	277
の	278
訪	279
仏	279
を	280
歓	281
迎	281
し	282
た	283
シ	284
ラ	284
ク	284
仏	285
大	286
統	286
領	286
が	287
、	288
債	289
務	289
問	290
題	290
を	291
協	292
議	292
す	293
る	293
場	294
と	295
し	296
て	297
、	298
欧	299
米	299
、	300
日	301
本	301
の	302
十	303
九	304
か	305
国	305
で	306
構	307
成	307
す	308
る	308
主	309
要	309
債	310
権	310
国	311
会	312
議	312
（	313
パ	314
リ	314
ク	315
ラ	315
ブ	315
＝	316
＝	317
）	318
の	319
多	320
国	320
間	321
の	322
枠	323
組	323
み	323
を	324
改	325
め	325
て	325
念	326
押	326
し	326
し	327
た	328
の	329
も	330
、	331
そ	332
の	332
た	333
め	333
だ	334
っ	334
た	335
。	336
パ	340
リ	340
ク	341
ラ	341
ブ	341
の	342
各	343
国	343
の	344
イ	345
ラ	345
ク	345
債	346
権	346
は	347
全	348
体	348
で	349
約	350
二	351
百	351
十	352
億	353
ド	354
ル	354
。	355
中	359
で	360
も	361
日	362
本	362
、	363
ロ	364
シ	364
ア	364
、	365
仏	366
、	367
独	368
、	369
米	370
が	371
